연도,시군구별,연료별,용도별,승용,승합,화물,특수,계
2017,금천구,하이브리드(경유+전기),비사업용,0,1,0,0,1
2017,금천구,하이브리드(휘발유+전기),비사업용,1054,0,0,0,1054
2017,금천구,하이브리드(휘발유+전기),사업용,11,0,0,0,11
2017,금천구,휘발유,비사업용,14858,9,34,0,14901
2017,금천구,휘발유,사업용,14,0,0,0,14
2017,금천구,휘발유(무연),비사업용,23309,11,16,0,23336
2017,금천구,휘발유(무연),사업용,259,0,0,0,259
2017,금천구,휘발유(유연),비사업용,34,0,0,0,34
2017,금천구,휘발유(유연),사업용,1,0,0,0,1
2017,영등포구,CNG,비사업용,18,2,27,0,47
2017,영등포구,CNG,사업용,2,95,0,0,97
2017,영등포구,경유,비사업용,34844,4707,14579,485,54615
2017,영등포구,경유,사업용,416,270,3923,597,5206
2017,영등포구,기타연료,비사업용,4,37,138,4,183
2017,영등포구,기타연료,사업용,0,0,221,2,223
2017,영등포구,수소,비사업용,3,0,0,0,3
2017,영등포구,엘피지,비사업용,6529,1048,1156,4,8737
2017,영등포구,엘피지,사업용,2984,1,283,1,3269
2017,영등포구,전기,비사업용,174,0,0,0,174
2017,영등포구,전기,사업용,105,0,0,0,105
2017,영등포구,하이브리드(LPG+전기),비사업용,89,0,0,0,89
2017,영등포구,하이브리드(경유+전기),비사업용,2,0,0,0,2
2017,영등포구,하이브리드(휘발유+전기),비사업용,2553,0,0,0,2553
2017,영등포구,하이브리드(휘발유+전기),사업용,331,0,0,0,331
2017,영등포구,휘발유,비사업용,30490,19,51,0,30560
2017,영등포구,휘발유,사업용,39,0,0,0,39
2017,영등포구,휘발유(무연),비사업용,39318,32,42,0,39392
2017,영등포구,휘발유(무연),사업용,461,0,0,0,461
2017,영등포구,휘발유(유연),비사업용,60,0,0,0,60
2017,영등포구,휘발유(유연),사업용,4,0,0,0,4
2017,동작구,CNG,비사업용,11,0,7,0,18
2017,동작구,CNG,사업용,0,66,0,0,66
2017,동작구,경유,비사업용,25027,2823,7214,103,35167
2017,동작구,경유,사업용,29,64,959,301,1353
2017,동작구,기타연료,비사업용,2,28,51,2,83
2017,동작구,기타연료,사업용,0,0,4,0,4
2017,동작구,엘피지,비사업용,6111,647,754,1,7513
2017,동작구,엘피지,사업용,1193,0,140,0,1333
2017,동작구,전기,비사업용,70,0,2,0,72
2017,동작구,전기,사업용,1,0,0,0,1
2017,동작구,하이브리드(LPG+전기),비사업용,78,0,0,0,78
2017,동작구,하이브리드(휘발유+전기),비사업용,2021,0,0,0,2021
2017,동작구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
2017,동작구,휘발유,비사업용,24728,13,18,0,24759
2017,동작구,휘발유,사업용,8,0,0,0,8
2017,동작구,휘발유(무연),비사업용,32254,11,22,0,32287
2017,동작구,휘발유(무연),사업용,36,0,0,0,36
2017,동작구,휘발유(유연),비사업용,36,0,0,0,36
2017,관악구,CNG,비사업용,16,9,13,1,39
2017,관악구,CNG,사업용,5,242,0,0,247
2017,관악구,경유,비사업용,28840,3914,9827,53,42634
2017,관악구,경유,사업용,136,47,1574,191,1948
2017,관악구,기타연료,비사업용,0,27,78,2,107
2017,관악구,기타연료,사업용,0,0,10,0,10
2017,관악구,엘피지,비사업용,7811,911,1080,0,9802
2017,관악구,엘피지,사업용,2853,1,288,0,3142
2017,관악구,전기,비사업용,45,0,0,0,45
2017,관악구,하이브리드(LPG+전기),비사업용,122,0,0,0,122
2017,관악구,하이브리드(경유+전기),비사업용,1,0,0,0,1
2017,관악구,하이브리드(휘발유+전기),비사업용,1889,0,0,0,1889
2017,관악구,하이브리드(휘발유+전기),사업용,5,0,0,0,5
2017,관악구,휘발유,비사업용,25257,13,33,0,25303
2017,관악구,휘발유,사업용,5,0,0,0,5
2017,관악구,휘발유(무연),비사업용,36567,18,29,0,36614
2017,관악구,휘발유(무연),사업용,130,0,0,0,130
2017,관악구,휘발유(유연),비사업용,60,0,0,0,60
2017,서초구,CNG,비사업용,34,2,28,1,65
2017,서초구,CNG,사업용,0,493,0,0,493
2017,서초구,경유,비사업용,38358,3819,11143,144,53464
2017,서초구,경유,사업용,2016,287,4994,174,7471
2017,서초구,기타연료,비사업용,11,80,193,14,298
2017,서초구,기타연료,사업용,0,0,92,0,92
2017,서초구,엘피지,비사업용,5232,729,888,1,6850
2017,서초구,엘피지,사업용,1952,3,90,0,2045
2017,서초구,전기,비사업용,303,0,0,0,303
2017,서초구,전기,사업용,5,0,0,0,5
2017,서초구,태양열,비사업용,1,0,0,0,1
2017,서초구,하이브리드(LPG+전기),비사업용,87,0,0,0,87
2017,서초구,하이브리드(경유+전기),비사업용,3,0,0,0,3
2017,서초구,하이브리드(휘발유+전기),비사업용,5143,0,0,0,5143
2017,서초구,하이브리드(휘발유+전기),사업용,57,0,0,0,57
2017,서초구,휘발유,비사업용,52131,50,61,2,52244
2017,서초구,휘발유,사업용,915,22,0,0,937
2017,서초구,휘발유(무연),비사업용,50797,39,43,1,50880
2017,서초구,휘발유(무연),사업용,1035,0,0,0,1035
2017,서초구,휘발유(유연),비사업용,73,0,0,0,73
2017,강남구,CNG,비사업용,58,1,35,0,94
2017,강남구,CNG,사업용,3,193,0,0,196
2017,강남구,경유,비사업용,50110,4554,13459,188,68311
2017,강남구,경유,사업용,2728,830,1718,172,5448
2017,강남구,기타연료,비사업용,12,87,162,16,277
2017,강남구,기타연료,사업용,0,0,283,0,283
2017,강남구,수소,비사업용,7,0,0,0,7
2017,강남구,엘피지,비사업용,6898,1032,1188,2,9120
2017,강남구,엘피지,사업용,5215,4,90,0,5309
2017,강남구,전기,비사업용,190,0,0,0,190
2017,강남구,전기,사업용,2195,0,0,0,2195
2017,강남구,하이브리드(LPG+전기),비사업용,133,0,0,0,133
2017,강남구,하이브리드(경유+전기),비사업용,3,0,0,0,3
2017,강남구,하이브리드(휘발유+전기),비사업용,7059,0,0,0,7059
2017,강남구,하이브리드(휘발유+전기),사업용,694,0,0,0,694
2017,강남구,휘발유,비사업용,69328,51,112,5,69496
2017,강남구,휘발유,사업용,506,1,0,0,507
2017,강남구,휘발유(무연),비사업용,63468,67,103,2,63640
2017,강남구,휘발유(무연),사업용,5264,0,0,0,5264
2017,강남구,휘발유(유연),비사업용,84,0,0,0,84
2017,강남구,휘발유(유연),사업용,1,0,0,0,1
2017,송파구,CNG,비사업용,53,0,50,0,103
2017,송파구,CNG,사업용,11,847,0,0,858
2017,송파구,경유,비사업용,52385,4884,19789,88,77146
2017,송파구,경유,사업용,389,702,3768,217,5076
2017,송파구,기타연료,비사업용,2,65,241,10,318
2017,송파구,기타연료,사업용,0,0,21,0,21
2017,송파구,엘피지,비사업용,10126,1123,1726,1,12976
2017,송파구,엘피지,사업용,5750,3,437,0,6190
2017,송파구,전기,비사업용,104,0,6,0,110
2017,송파구,전기,사업용,4,0,0,0,4
2017,송파구,하이브리드(CNG+전기),사업용,0,4,0,0,4
2017,송파구,하이브리드(LPG+전기),비사업용,159,0,0,0,159
2017,송파구,하이브리드(경유+전기),비사업용,3,0,0,0,3
2017,송파구,하이브리드(휘발유+전기),비사업용,4393,0,0,0,4393
2017,송파구,하이브리드(휘발유+전기),사업용,9,0,0,0,9
2017,송파구,휘발유,비사업용,56816,26,79,0,56921
2017,송파구,휘발유,사업용,56,0,0,0,56
2017,송파구,휘발유(무연),비사업용,66958,26,45,0,67029
2017,송파구,휘발유(무연),사업용,344,0,0,0,344
2017,송파구,휘발유(유연),비사업용,99,0,0,0,99
2017,강동구,CNG,비사업용,45,0,20,0,65
2017,강동구,CNG,사업용,5,197,0,0,202
2017,강동구,경유,비사업용,31507,3601,12054,55,47217
2017,강동구,경유,사업용,145,351,1987,243,2726
2017,강동구,기타연료,비사업용,5,39,109,4,157
2017,강동구,기타연료,사업용,0,0,46,0,46
2017,강동구,엘피지,비사업용,8533,931,1223,0,10687
2017,강동구,엘피지,사업용,4954,5,306,0,5265
2017,강동구,전기,비사업용,75,0,0,0,75
2017,강동구,전기,사업용,6,0,0,0,6
2017,강동구,하이브리드(CNG+전기),사업용,0,2,0,0,2
2017,강동구,하이브리드(LPG+전기),비사업용,88,0,0,0,88
2017,강동구,하이브리드(경유+전기),비사업용,1,0,0,0,1
2017,강동구,하이브리드(휘발유+전기),비사업용,2195,0,0,0,2195
2017,강동구,하이브리드(휘발유+전기),사업용,7,0,0,0,7
2017,강동구,휘발유,비사업용,28442,21,38,0,28501
2017,강동구,휘발유,사업용,32,12,0,0,44
2017,강동구,휘발유(무연),비사업용,39011,20,37,0,39068
2017,강동구,휘발유(무연),사업용,152,1,0,0,153
2017,강동구,휘발유(유연),비사업용,53,0,0,0,53
2018,합계,계,계,2658637,120780,337241,7993,3124651
2018,종로구,CNG,비사업용,6,2,16,0,24
2018,종로구,CNG,사업용,0,92,0,0,92
2018,종로구,경유,비사업용,11042,3268,4127,119,18556
2018,종로구,경유,사업용,54,223,598,53,928
2018,종로구,기타연료,비사업용,2,27,48,10,87
2018,종로구,기타연료,사업용,0,0,91,0,91
2018,종로구,수소,비사업용,6,0,0,0,6
2018,종로구,엘피지,비사업용,1763,241,350,0,2354
2018,종로구,엘피지,사업용,223,0,122,0,345
2018,종로구,전기,비사업용,129,0,4,0,133
2018,종로구,하이브리드(LPG+전기),비사업용,41,0,0,0,41
2018,종로구,하이브리드(경유+전기),비사업용,2,0,0,0,2
2018,종로구,하이브리드(휘발유+전기),비사업용,1241,0,0,0,1241
2018,종로구,하이브리드(휘발유+전기),사업용,9,0,0,0,9
2018,종로구,휘발유,비사업용,11604,38,49,1,11692
2018,종로구,휘발유,사업용,5,0,0,0,5
2018,종로구,휘발유(무연),비사업용,14877,28,15,1,14921
2018,종로구,휘발유(무연),사업용,196,0,0,0,196
2018,종로구,휘발유(유연),비사업용,9,0,0,0,9
2018,중구,CNG,비사업용,6,2,13,0,21
2018,중구,CNG,사업용,1,13,0,0,14
2018,중구,경유,비사업용,11932,2603,4887,78,19500
2018,중구,경유,사업용,666,275,1589,124,2654
2018,중구,기타연료,비사업용,5,23,82,17,127
2018,중구,기타연료,사업용,0,0,149,0,149
2018,중구,수소,비사업용,3,0,0,0,3
2018,중구,엘피지,비사업용,1455,328,431,0,2214
2018,중구,엘피지,사업용,892,1,59,0,952
2018,중구,전기,비사업용,182,2,2,0,186
2018,중구,전기,사업용,24,0,0,0,24
2018,중구,하이브리드(LPG+전기),비사업용,29,0,0,0,29
2018,중구,하이브리드(경유+전기),비사업용,3,0,0,0,3
2018,중구,하이브리드(휘발유+전기),비사업용,1049,0,0,0,1049
2018,중구,하이브리드(휘발유+전기),사업용,180,0,0,0,180
2018,중구,휘발유,비사업용,11246,18,19,2,11285
2018,중구,휘발유,사업용,190,5,0,0,195
2018,중구,휘발유(무연),비사업용,12554,16,29,0,12599
2018,중구,휘발유(무연),사업용,610,0,0,0,610
2018,중구,휘발유(유연),비사업용,19,0,0,0,19
2018,용산구,CNG,비사업용,3,1,25,1,30
2018,용산구,CNG,사업용,0,3,0,0,3
2018,용산구,경유,비사업용,18510,2020,5396,83,26009
2018,용산구,경유,사업용,67,65,1021,45,1198
2018,용산구,기타연료,비사업용,218,30,87,7,342
2018,용산구,기타연료,사업용,0,0,3,0,3
2018,용산구,엘피지,비사업용,2624,406,476,0,3506
2018,용산구,엘피지,사업용,765,16,77,0,858
2018,용산구,전기,비사업용,201,0,0,0,201
2018,용산구,하이브리드(LPG+전기),비사업용,35,0,0,0,35
2018,용산구,하이브리드(경유+전기),비사업용,1,0,0,0,1
2018,용산구,하이브리드(휘발유+전기),비사업용,1799,0,0,0,1799
2018,용산구,하이브리드(휘발유+전기),사업용,1,0,0,0,1
2018,용산구,휘발유,비사업용,22032,22,47,0,22101
2018,용산구,휘발유,사업용,31,5,0,0,36
2018,용산구,휘발유(무연),비사업용,21158,28,23,0,21209
2018,용산구,휘발유(무연),사업용,160,0,0,0,160
2018,용산구,휘발유(유연),비사업용,23,0,0,0,23
2018,성동구,CNG,비사업용,20,4,16,0,40
2018,성동구,CNG,사업용,0,160,0,0,160
2018,성동구,경유,비사업용,26044,2380,8593,73,37090
2018,성동구,경유,사업용,1000,868,1336,104,3308
2018,성동구,기타연료,비사업용,2,58,81,2,143
2018,성동구,기타연료,사업용,0,0,7,0,7
2018,성동구,수소,비사업용,3,0,0,0,3
2018,성동구,엘피지,비사업용,4454,556,827,0,5837
2018,성동구,엘피지,사업용,3087,19,267,0,3373
2018,성동구,전기,비사업용,175,0,2,0,177
2018,성동구,전기,사업용,264,0,0,0,264
2018,성동구,하이브리드(LPG+전기),비사업용,55,0,0,0,55
2018,성동구,하이브리드(LPG+전기),사업용,1,0,0,0,1
2018,성동구,하이브리드(휘발유+전기),비사업용,2297,0,0,0,2297
2018,성동구,하이브리드(휘발유+전기),사업용,19,0,0,0,19
2018,성동구,휘발유,비사업용,22642,12,33,0,22687
2018,성동구,휘발유,사업용,429,2,0,0,431
2018,성동구,휘발유(무연),비사업용,28019,16,6,0,28041
2018,성동구,휘발유(무연),사업용,2121,0,0,0,2121
2018,성동구,휘발유(유연),비사업용,40,0,0,0,40
2018,광진구,CNG,비사업용,16,1,13,0,30
2018,광진구,CNG,사업용,0,369,0,0,369
2018,광진구,경유,비사업용,23938,2557,10117,42,36654
2018,광진구,경유,사업용,448,327,1277,179,2231
2018,광진구,기타연료,비사업용,0,36,90,0,126
2018,광진구,기타연료,사업용,0,0,4,0,4
2018,광진구,엘피지,비사업용,4832,584,775,1,6192
2018,광진구,엘피지,사업용,2508,3,252,60,2823
2018,광진구,전기,비사업용,120,0,0,0,120
2018,광진구,전기,사업용,3,0,0,0,3
2018,광진구,하이브리드(LPG+전기),비사업용,61,0,0,0,61
2018,광진구,하이브리드(휘발유+전기),비사업용,1990,0,0,0,1990
2018,광진구,하이브리드(휘발유+전기),사업용,12,0,0,0,12
2018,광진구,휘발유,비사업용,20939,9,22,0,20970
2018,광진구,휘발유,사업용,244,1,0,0,245
2018,광진구,휘발유(무연),비사업용,28343,23,25,0,28391
2018,광진구,휘발유(무연),사업용,293,0,0,0,293
2018,광진구,휘발유(유연),비사업용,38,0,0,0,38
2018,동대문구,CNG,비사업용,15,1,19,0,35
2018,동대문구,CNG,사업용,0,21,0,0,21
2018,동대문구,경유,비사업용,23827,3071,9744,73,36715
2018,동대문구,경유,사업용,233,122,1748,101,2204
2018,동대문구,기타연료,비사업용,3,39,112,4,158
2018,동대문구,기타연료,사업용,0,0,7,0,7
2018,동대문구,수소,비사업용,2,0,0,0,2
2018,동대문구,엘피지,비사업용,5381,629,1061,2,7073
2018,동대문구,엘피지,사업용,2407,1,336,0,2744
2018,동대문구,전기,비사업용,103,0,1,0,104
2018,동대문구,전기,사업용,2,0,0,0,2
2018,동대문구,하이브리드(LPG+전기),비사업용,69,0,0,0,69
2018,동대문구,하이브리드(휘발유+전기),비사업용,1623,0,0,0,1623
2018,동대문구,하이브리드(휘발유+전기),사업용,39,0,0,0,39
2018,동대문구,휘발유,비사업용,19611,8,38,0,19657
2018,동대문구,휘발유,사업용,112,0,0,0,112
2018,동대문구,휘발유(무연),비사업용,27470,27,31,0,27528
2018,동대문구,휘발유(무연),사업용,191,0,0,0,191
2018,동대문구,휘발유(유연),비사업용,40,0,0,0,40
2018,중랑구,CNG,비사업용,22,2,12,0,36
2018,중랑구,CNG,사업용,1,360,0,0,361
2018,중랑구,경유,비사업용,27096,3520,11476,91,42183
2018,중랑구,경유,사업용,222,173,2389,323,3107
2018,중랑구,기타연료,비사업용,2,46,84,5,137
2018,중랑구,기타연료,사업용,0,0,17,0,17
2018,중랑구,수소,비사업용,1,0,0,0,1
2018,중랑구,엘피지,비사업용,7218,799,1188,0,9205
2018,중랑구,엘피지,사업용,5388,2,369,0,5759
2018,중랑구,전기,비사업용,124,0,0,0,124
2018,중랑구,전기,사업용,4,0,0,0,4
2018,중랑구,하이브리드(LPG+전기),비사업용,70,0,0,0,70
2018,중랑구,하이브리드(경유+전기),비사업용,1,0,0,0,1
2018,중랑구,하이브리드(휘발유+전기),비사업용,1569,0,0,0,1569
2018,중랑구,하이브리드(휘발유+전기),사업용,8,0,0,0,8
2018,중랑구,휘발유,비사업용,19861,11,35,0,19907
2018,중랑구,휘발유,사업용,24,0,0,0,24
2018,중랑구,휘발유(무연),비사업용,30995,17,31,1,31044
2018,중랑구,휘발유(무연),사업용,437,0,0,0,437
2018,중랑구,휘발유(유연),비사업용,28,0,0,0,28
2018,성북구,CNG,비사업용,18,3,7,0,28
2018,성북구,CNG,사업용,0,759,0,0,759
2018,성북구,경유,비사업용,29377,3448,8433,60,41318
2018,성북구,경유,사업용,67,372,1314,91,1844
2018,성북구,기타연료,비사업용,3,42,133,2,180
2018,성북구,기타연료,사업용,0,0,4,0,4
2018,성북구,수소,비사업용,2,0,0,0,2
2018,성북구,엘피지,비사업용,6334,681,836,0,7851
2018,성북구,엘피지,사업용,2516,3,304,0,2823
2018,성북구,전기,비사업용,149,0,0,0,149
2018,성북구,전기,사업용,6,19,0,0,25
2018,성북구,하이브리드(CNG+전기),사업용,0,3,0,0,3
2018,성북구,하이브리드(LPG+전기),비사업용,62,0,0,0,62
2018,성북구,하이브리드(휘발유+전기),비사업용,2269,0,0,0,2269
2018,성북구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
2018,성북구,휘발유,비사업용,24409,13,32,0,24454
2018,성북구,휘발유,사업용,5,0,0,0,5
2018,성북구,휘발유(무연),비사업용,34652,19,15,0,34686
2018,성북구,휘발유(무연),사업용,38,0,0,0,38
2018,성북구,휘발유(유연),비사업용,41,0,0,0,41
2018,강북구,CNG,비사업용,14,1,8,0,23
2018,강북구,CNG,사업용,0,677,1,0,678
2018,강북구,경유,비사업용,18609,2614,7188,53,28464
2018,강북구,경유,사업용,23,62,1027,102,1214
2018,강북구,기타연료,비사업용,1,12,53,0,66
2018,강북구,기타연료,사업용,0,0,1,0,1
2018,강북구,수소,비사업용,1,0,0,0,1
2018,강북구,엘피지,비사업용,5339,647,806,0,6792
2018,강북구,엘피지,사업용,2527,0,231,0,2758
2018,강북구,전기,비사업용,79,0,0,0,79
2018,강북구,전기,사업용,6,0,0,0,6
2018,강북구,하이브리드(LPG+전기),비사업용,47,0,0,0,47
2018,강북구,하이브리드(경유+전기),비사업용,1,0,0,0,1
2018,강북구,하이브리드(휘발유+전기),비사업용,1101,0,0,0,1101
